category,inclination,eccentricity,period,perigee,apogee
active,53.05644481486174,0.000142,21908.024517368664,252940.93488810104,253014.5919249085
active,53.05524481384815,0.0001649,21907.9279942768,252934.23398076757,253019.769260302
active,53.05464481334135,0.0001761,21907.893323541077,252931.0556219747,253022.40035717265
active,53.05294481190542,0.0001238,21113.91271880115,246640.612666835,246703.26783204073
active,53.05564481418601,0.0001517,21907.891142080673,252937.3666632604,253016.0548825089
active,53.05544481401708,0.000161,21907.942624662133,252935.36091365656,253018.87326135876
active,53.055944814439414,0.0001562,21908.02246677131,252937.23585493927,253018.2585903716
active,53.05624481469281,0.0001519,21907.867146044864,252937.12543769486,253015.917341293
active,53.05714481545301,0.0001523,21908.030320124963,252938.30931362687,253017.30909311026
active,53.05664481503068,0.0001606,21907.855264390837,252934.7752950739,253018.07993722422
active,53.05574481427048,0.0001604,21907.41720829266,252931.37044712607,253014.57023841198
active,53.05114481038502,0.0001275,21056.2196031371,246178.55755601535,246242.9676904843
active,53.055544814101545,0.0001434,21907.918977548063,252939.73896102334,253014.12195507874
active,53.056944815284076,0.0001652,21907.96651906111,252934.46017203937,253020.1511650323
active,53.056944815284076,0.0001803,21907.682712814054,252928.30443105375,253021.82714657718
active,53.04324480371217,0.0001533,21274.187585951444,247911.9315624689,247989.90880939792
active,53.05644481486174,0.0001533,21907.826032959038,252936.4379150346,253015.95591180824
active,53.05624481469281,0.0001542,21907.822208155572,252936.17431447373,253016.15913949237
active,53.04294480345878,0.0001894,21264.910849746284,247828.82449140167,247925.13627797138
active,53.05544481401708,0.0001588,21907.827021881825,252935.01927057217,253017.39016599066
active,53.05574481427048,0.0001489,21908.305060157338,252941.3591157699,253018.59592147495
active,53.054544813256875,0.0001135,21908.055654500487,252948.57224177188,253007.44605584868
active,53.053644812496685,0.0001309,21908.05133514529,252944.02536221247,253011.92475648303
active,53.053844812665616,0.000118,21908.34520061512,252949.69003740404,253010.89859486267
active,53.05544481401708,0.0001421,21908.193962026806,252942.24606219732,253015.95535021802
active,53.05424481300348,0.0001312,21908.2564118649,252945.56585883256,253013.62129138666
active,53.05394481275008,0.0002081,21908.40101936576,252926.76229721,253034.70740265457
active,53.0306447930694,0.0001816,21645.87377162814,250857.93054469785,250951.3756042945
active,53.05434481308795,0.0001361,21908.05684705003,252942.72020659156,253013.31691484377
active,53.053844812665616,0.000114,21908.208970898104,252949.65243683057,253008.78588279895
active,53.05374481258115,0.0001431,21908.21621355847,252942.16229437396,253016.39034685693
active,53.05434481308795,0.0001381,21908.031498128494,252942.0014619438,253013.63553901366
active,53.053644812496685,0.0001364,21908.079927272294,252942.82452995103,253013.57690150625
active,53.05484481351028,0.0001437,21908.332285843087,252942.92261762568,253017.46216211852
active,53.05524481384815,9.88e-05,21908.199168590294,252953.51731204725,253004.76628326642
active,53.05494481359475,0.0001248,21908.131410741036,252946.23933162907,253010.97474074533
active,53.05484481351028,0.0001373,21908.20571315685,252943.58370628228,253014.80319160337
active,53.05374481258115,0.0001405,21908.333143918688,252943.75933501445,253016.63898897902
active,53.054544813256875,0.0001382,21908.40978924744,252944.96067700264,253016.64745044586
active,53.05334481224329,0.000143,21908.09470329393,252941.22937845456,253015.40528521145
active,53.05334481224329,0.0001317,21908.143438128627,252944.54468165527,253012.85923695134
active,53.053044811989885,0.0001402,21908.165325971855,252942.51286969476,253015.23653736163
active,53.05504481367922,0.0001809,21908.102629416117,252931.46231766403,253025.29745590704
active,53.05374481258115,0.0001911,21908.36906680486,252930.91926733407,253030.04607941187
active,53.05314481207435,0.000145,21908.258607941603,252942.00405347667,253017.2177606397
active,53.05394481275008,0.0001319,21908.21954402037,252945.09337719824,253013.51183362553
active,53.05504481367922,0.0001187,21908.155349182074,252948.0103125835,253009.5816159454
active,53.05354481241221,0.0001464,21908.076858632507,252940.2067530039,253016.14624148232
active,53.054044812834555,0.000151,21908.39523095683,252941.52600449513,253019.85232862344
active,53.053844812665616,0.0001276,21908.163464412723,252945.7660763119,253011.95394698688
active,53.05374481258115,0.0001367,21908.212708575644,252943.79452256535,253014.7027943486
active,53.05274481173649,0.0001392,21908.191620528392,252942.979720693,253015.1847323849
active,53.05494481359475,0.0001546,21908.38704283585,252940.5277007793,253020.7213874883
active,53.05354481241221,0.0002184,21908.195372743485,252922.4682466969,253035.7554331486
active,53.053844812665616,0.0001132,21908.377865748378,252951.19272846132,253009.9115046605
active,53.052644811652016,0.0001095,21908.319938288118,252951.69522879974,253008.4946515916
active,53.05414481291901,0.0001397,21908.243119065624,252943.25642406452,253015.7209063976
active,53.05544481401708,0.0001192,21287.033450834453,248022.9616116851,248083.61803117857
active,53.053644812496685,0.000134,21908.222118220863,252944.56904034127,253014.0768028843
active,53.05324481215881,0.0001851,21112.637947509465,246614.91707794412,246708.5923951476
active,53.053444812327754,9.63e-05,21908.145357857975,252953.74105842254,253003.693162138
active,53.05484481351028,0.0001521,21908.325479415307,252940.69029912594,253019.58704490997
active,53.05564481418601,0.0001948,21908.244718854618,252928.97844988923,253030.02413239225
active,53.05464481334135,0.0001382,21908.056323491674,252942.17142746662,253013.85742985472
active,53.05294481190542,0.0001586,21907.995576349327,252936.40120853268,253018.66878423357
active,53.054044812834555,0.0001655,21908.026451620422,252934.85529075353,253020.70205349405
active,53.05504481367922,0.0001455,21908.297337499178,252942.17999278614,253017.6531465079
active,53.053644812496685,0.0001245,21908.216329906467,252946.9872578453,253011.56721987776
active,53.05094481021609,0.0001123,21372.25749533998,248703.27696861207,248760.57465794974
active,53.05294481190542,0.0001405,21908.283753778454,252943.36959159927,253016.24913603053
active,53.054044812834555,0.0001169,21908.700028297648,252952.77537553772,253013.41399947566
active,53.05464481334135,0.0001527,21908.214511969156,252939.65903722437,253018.86674531133
active,53.053044811989885,0.0001566,21093.384955045076,246468.29509367747,246547.4989566257
active,53.05434481308795,0.0001601,21908.379480100764,252939.04155114864,253022.08816361596
active,53.05514481376368,0.0001512,21908.267348622132,252940.46500933843,253018.89477173728
active,53.05564481418601,0.0001363,21908.27549302291,252944.393707501,253015.0946285612
active,53.05374481258115,0.0001261,21907.732987358646,252942.7580989127,253008.16704217298
active,53.054044812834555,0.0001647,21159.68685348199,246995.80558401835,247079.28066392342
active,53.05324481215881,0.0001484,21908.06618384486,252939.60380500593,253016.58069318547
active,53.053844812665616,0.0001459,21908.725916900774,252945.4581914483,253021.13981849796
active,53.054044812834555,0.0001269,21908.220053043016,252946.39418052897,253012.21906494984
active,53.05254481156755,0.0001412,21908.049982620276,252941.34332270076,253014.58544704303
active,53.05414481291901,0.0001061,21908.175506378957,252951.43727684658,253006.47282270817
active,53.05434481308795,0.000125,21908.014104410187,252945.26176456152,253010.10068486768
active,53.055344813932614,0.000157,21908.010672208165,252936.9352991768,253018.37297457576
active,53.05424481300348,0.00012,21908.266432377422,252948.54973860327,253010.79558004148
active,53.05644481486174,0.0001211,21908.405440665098,252949.36139676254,253012.1780907945
active,53.054544813256875,0.0001315,21908.088682353577,252944.16446356988,253012.3751625307
active,53.03904480016458,0.0001791,21260.501452764234,247796.30094625987,247887.3624899813
active,53.055544814101545,9.78e-05,21908.258026199386,252954.24114191555,253004.97148971097
active,53.05324481215881,0.0001224,21907.906586829704,252945.087635586,253008.57769862292
active,53.053444812327754,0.000131,21908.259960492374,252945.64573327624,253013.59743013064
active,53.05414481291901,0.0001442,21908.32539215344,252942.7385398305,253017.5374268249
active,53.05494481359475,0.0001321,21907.904623512943,252942.55640072012,253011.077943417
active,53.05424481300348,0.0001751,21908.323123345137,252934.70647055708,253025.5336842082
active,53.05434481308795,0.0001512,21908.001684497798,252938.36863932223,253016.79776768296
active,53.05434481308795,0.0001215,21908.198426873,252947.62405182887,253010.64783586326
active,53.05174481089182,9.49e-05,21908.2979483307,252955.30832372865,253004.53445720853
active,53.05504481367922,0.0001146,21908.0811343678,252948.48802073926,253007.93246412685
active,53.052644811652016,0.000142,21908.268599369,252942.8609697756,253016.5185536679
active,53.05544481401708,0.0001244,21908.228648257616,252947.11040082545,253011.6385155907
active,53.053844812665616,0.0001037,21493.544251207917,249669.61981902792,249722.72960286296
active,53.05744481570641,0.0001427,21180.73036507802,247169.34504344926,247241.71778331464
active,53.05314481207435,0.0001334,21908.212388618762,252944.6478766469,253013.84438991523
active,53.05194481106076,0.000174,21174.213729743446,247109.401217831,247197.6301852951
active,53.05584481435494,0.0001546,21907.860543508483,252936.37307947694,253016.56548137843
active,53.04924480878016,0.0001575,21813.880403007588,252193.4889140907,252274.95176349746
active,53.053644812496685,0.000218,21908.001975362098,252921.04598144148,253034.12501671913
active,53.054544813256875,0.0001547,21907.655183344887,252934.72663222504,253014.97040355642
active,53.05334481224329,0.0001681,21907.684850604575,252931.4854077079,253018.6799140985
active,53.05504481367922,0.000151,21907.729337101908,252936.27139313822,253014.59613013425
active,53.053044811989885,0.0001572,21908.070590465748,252937.3562441049,253018.8978104423
active,53.05494481359475,0.0001582,21907.56545491613,252933.1108446664,253015.16986187416
active,53.05434481308795,0.0001506,21908.046055935698,252938.87439089516,253016.9923980336
active,53.05444481317242,0.0001382,21907.84636406603,252940.51460009033,253012.20014446802
active,53.05504481367922,0.0001492,21907.59429300035,252935.67257919212,253013.06332578917
active,53.054544813256875,0.0001595,21907.754598066887,252934.266224132,253017.00003310008
active,53.05464481334135,0.0001705,21907.88091830869,252932.4101196108,253020.8500484695
active,53.054544813256875,0.0001399,21907.63627778014,252938.4158667506,253010.98275201736
active,53.05324481215881,0.0001395,21907.9432063876,252940.94163916828,253013.3017181166
active,53.05314481207435,0.0001827,21907.855526165204,252929.045627843,253023.8137364489
active,53.05494481359475,0.0001804,21907.986894058435,252930.6787472929,253024.25419959656
active,53.05394481275008,0.0001305,21907.845782345707,252942.50703814023,253010.19852421616
active,53.05444481317242,0.0001465,21907.587239805824,252936.31717272283,253012.3074002228
active,53.05314481207435,0.000143,21907.897453773967,252939.67285574882,253013.84831727654
active,53.05524481384815,0.0001446,21907.596852511248,252936.88579762293,253011.8905082768
active,53.05334481224329,0.0001094,21907.480889816918,252945.09988722537,253001.84598950428
active,53.05444481317242,0.0001441,21907.666933896955,252937.5684979895,253012.31401565974
active,53.05474481342581,0.0001716,21907.7379610172,252930.99676321266,253020.00688503875
active,53.05434481308795,0.0001669,21907.618288438443,252931.27139013153,253017.84327376893
active,53.053444812327754,0.0001645,21908.230320762086,252936.72336773857,253022.05194827804
active,53.05324481215881,0.0001466,21907.57956128168,252936.23064505422,253012.27272524836
active,53.05354481241221,0.0001463,21907.64805739742,252936.8489642258,253012.73559124625
active,53.053644812496685,0.0001321,21907.846393152045,252942.09689119502,253010.6183124734
active,53.05624481469281,0.0001566,21907.52643709448,252933.2179152494,253014.44690916088
active,53.05564481418601,0.0001476,21907.474723788793,252935.14400383533,253011.70454428106
active,53.055344813932614,0.0001425,21907.514599437713,252936.78136280924,253010.69660842014
active,53.05664481503068,0.0001887,21907.938407153426,252928.1434974732,253026.02410610003
active,53.05354481241221,0.0001772,21908.41581036429,252934.89319516718,253026.8099721684
active,53.05544481401708,0.0001565,21907.592227940866,252933.76301136185,253014.94029742962
active,53.05504481367922,0.0001483,21907.63576878462,252936.23328752303,253013.15729694668
active,53.05524481384815,0.0001532,21907.671529413325,252935.2446498772,253014.71040219115
active,53.05504481367922,0.0001438,21907.683876237414,252937.77999872286,253012.36994308452
active,53.053844812665616,0.0001321,21907.545255213994,252939.72053413474,253008.24132749665
active,53.056944815284076,0.0001214,21907.94006507045,252945.61117775502,253008.58259527912
